HUCId,MapDate,HUC,HUCLevel,None,D0,D1,D2,D3,D4,ValidStart,ValidEnd,StatisticFormatID
03090202,20100622,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-22,2010-06-28,1
03090202,20100615,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-15,2010-06-21,1
03090202,20100608,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-08,2010-06-14,1
03090202,20100601,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-06-01,2010-06-07,1
03090202,20100525,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-25,2010-05-31,1
03090202,20100518,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-18,2010-05-24,1
03090202,20100511,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-11,2010-05-17,1
03090202,20100504,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-05-04,2010-05-10,1
03090202,20100427,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-27,2010-05-03,1
03090202,20100420,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-20,2010-04-26,1
03090202,20100413,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-13,2010-04-19,1
03090202,20100406,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-04-06,2010-04-12,1
03090202,20100330,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-30,2010-04-05,1
03090202,20100323,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-23,2010-03-29,1
03090202,20100316,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-16,2010-03-22,1
03090202,20100309,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-09,2010-03-15,1
03090202,20100302,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-03-02,2010-03-08,1
03090202,20100223,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-23,2010-03-01,1
03090202,20100216,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-16,2010-02-22,1
03090202,20100209,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-09,2010-02-15,1
03090202,20100202,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-02-02,2010-02-08,1
03090202,20100126,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-26,2010-02-01,1
03090202,20100119,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-19,2010-01-25,1
03090202,20100112,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-12,2010-01-18,1
03090202,20100105,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2010-01-05,2010-01-11,1
03090202,20091229,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-29,2010-01-04,1
03090202,20091222,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-22,2009-12-28,1
03090202,20091215,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-12-15,2009-12-21,1
03090202,20091208,Everglades,8,98.98,1.02,0.00,0.00,0.00,0.00,2009-12-08,2009-12-14,1
03090202,20091201,Everglades,8,98.98,1.02,0.00,0.00,0.00,0.00,2009-12-01,2009-12-07,1
03090202,20091124,Everglades,8,76.12,23.88,0.00,0.00,0.00,0.00,2009-11-24,2009-11-30,1
03090202,20091117,Everglades,8,76.97,23.03,0.00,0.00,0.00,0.00,2009-11-17,2009-11-23,1
03090202,20091110,Everglades,8,91.95,8.05,0.00,0.00,0.00,0.00,2009-11-10,2009-11-16,1
03090202,20091103,Everglades,8,91.95,8.05,0.00,0.00,0.00,0.00,2009-11-03,2009-11-09,1
03090202,20091027,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-27,2009-11-02,1
03090202,20091020,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-20,2009-10-26,1
03090202,20091013,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-13,2009-10-19,1
03090202,20091006,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-10-06,2009-10-12,1
03090202,20090929,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-29,2009-10-05,1
03090202,20090922,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-22,2009-09-28,1
03090202,20090915,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-15,2009-09-21,1
03090202,20090908,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-08,2009-09-14,1
03090202,20090901,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-09-01,2009-09-07,1
03090202,20090825,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-08-25,2009-08-31,1
03090202,20090818,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-08-18,2009-08-24,1
03090202,20090811,Everglades,8,97.35,2.65,0.00,0.00,0.00,0.00,2009-08-11,2009-08-17,1
03090202,20090804,Everglades,8,97.35,2.65,0.00,0.00,0.00,0.00,2009-08-04,2009-08-10,1
03090202,20090728,Everglades,8,97.35,2.65,0.00,0.00,0.00,0.00,2009-07-28,2009-08-03,1
03090202,20090721,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-21,2009-07-27,1
03090202,20090714,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-14,2009-07-20,1
03090202,20090707,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-07-07,2009-07-13,1
03090202,20090630,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2009-06-30,2009-07-06,1
03090202,20090623,Everglades,8,86.96,13.04,0.00,0.00,0.00,0.00,2009-06-23,2009-06-29,1
03090202,20090616,Everglades,8,86.96,13.04,0.00,0.00,0.00,0.00,2009-06-16,2009-06-22,1
03090202,20090609,Everglades,8,86.96,13.04,0.00,0.00,0.00,0.00,2009-06-09,2009-06-15,1
03090202,20090602,Everglades,8,65.83,34.17,16.37,0.00,0.00,0.00,2009-06-02,2009-06-08,1
03090202,20090526,Everglades,8,0.00,100.00,36.12,0.00,0.00,0.00,2009-05-26,2009-06-01,1
03090202,20090519,Everglades,8,0.00,100.00,100.00,86.92,0.00,0.00,2009-05-19,2009-05-25,1
03090202,20090512,Everglades,8,0.00,100.00,100.00,100.00,83.50,0.00,2009-05-12,2009-05-18,1
03090202,20090505,Everglades,8,0.00,100.00,100.00,100.00,69.38,0.00,2009-05-05,2009-05-11,1
03090202,20090428,Everglades,8,0.00,100.00,100.00,100.00,63.63,0.00,2009-04-28,2009-05-04,1
03090202,20090421,Everglades,8,0.00,100.00,100.00,100.00,48.41,0.00,2009-04-21,2009-04-27,1
03090202,20090414,Everglades,8,0.00,100.00,100.00,100.00,33.77,0.00,2009-04-14,2009-04-20,1
03090202,20090407,Everglades,8,0.00,100.00,100.00,100.00,0.00,0.00,2009-04-07,2009-04-13,1
03090202,20090331,Everglades,8,0.00,100.00,100.00,98.62,0.00,0.00,2009-03-31,2009-04-06,1
03090202,20090324,Everglades,8,0.00,100.00,100.00,98.62,0.00,0.00,2009-03-24,2009-03-30,1
03090202,20090317,Everglades,8,0.00,100.00,100.00,98.84,0.00,0.00,2009-03-17,2009-03-23,1
03090202,20090310,Everglades,8,0.00,100.00,100.00,87.91,0.00,0.00,2009-03-10,2009-03-16,1
03090202,20090303,Everglades,8,0.00,100.00,100.00,26.89,0.00,0.00,2009-03-03,2009-03-09,1
03090202,20090224,Everglades,8,0.00,100.00,100.00,19.06,0.00,0.00,2009-02-24,2009-03-02,1
03090202,20090217,Everglades,8,0.00,100.00,83.29,0.00,0.00,0.00,2009-02-17,2009-02-23,1
03090202,20090210,Everglades,8,0.00,100.00,45.62,0.00,0.00,0.00,2009-02-10,2009-02-16,1
03090202,20090203,Everglades,8,0.00,100.00,2.45,0.00,0.00,0.00,2009-02-03,2009-02-09,1
03090202,20090127,Everglades,8,0.00,100.00,0.95,0.00,0.00,0.00,2009-01-27,2009-02-02,1
03090202,20090120,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2009-01-20,2009-01-26,1
03090202,20090113,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2009-01-13,2009-01-19,1
03090202,20090106,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2009-01-06,2009-01-12,1
03090202,20081230,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-30,2009-01-05,1
03090202,20081223,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-23,2008-12-29,1
03090202,20081216,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-16,2008-12-22,1
03090202,20081209,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-09,2008-12-15,1
03090202,20081202,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-12-02,2008-12-08,1
03090202,20081125,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-25,2008-12-01,1
03090202,20081118,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-18,2008-11-24,1
03090202,20081111,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-11,2008-11-17,1
03090202,20081104,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-11-04,2008-11-10,1
03090202,20081028,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-28,2008-11-03,1
03090202,20081021,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-21,2008-10-27,1
03090202,20081014,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-14,2008-10-20,1
03090202,20081007,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-10-07,2008-10-13,1
03090202,20080930,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-30,2008-10-06,1
03090202,20080923,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-23,2008-09-29,1
03090202,20080916,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-16,2008-09-22,1
03090202,20080909,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-09,2008-09-15,1
03090202,20080902,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-09-02,2008-09-08,1
03090202,20080826,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-26,2008-09-01,1
03090202,20080819,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2008-08-19,2008-08-25,1
03090202,20080812,Everglades,8,93.72,6.28,1.58,0.00,0.00,0.00,2008-08-12,2008-08-18,1
03090202,20080805,Everglades,8,93.72,6.28,1.58,0.00,0.00,0.00,2008-08-05,2008-08-11,1
03090202,20080729,Everglades,8,93.72,6.28,1.58,0.00,0.00,0.00,2008-07-29,2008-08-04,1
03090202,20080722,Everglades,8,93.72,6.28,1.58,0.00,0.00,0.00,2008-07-22,2008-07-28,1
03090202,20080715,Everglades,8,93.49,6.51,1.58,0.00,0.00,0.00,2008-07-15,2008-07-21,1
03090202,20080708,Everglades,8,81.07,18.93,3.47,1.74,0.00,0.00,2008-07-08,2008-07-14,1
03090202,20080701,Everglades,8,8.29,91.71,12.94,0.84,0.00,0.00,2008-07-01,2008-07-07,1
03090202,20080624,Everglades,8,0.35,99.65,33.94,11.93,0.00,0.00,2008-06-24,2008-06-30,1
03090202,20080617,Everglades,8,0.35,99.65,57.95,13.40,0.00,0.00,2008-06-17,2008-06-23,1
03090202,20080610,Everglades,8,0.35,99.65,76.92,28.51,0.00,0.00,2008-06-10,2008-06-16,1
03090202,20080603,Everglades,8,0.35,99.65,76.92,28.51,0.00,0.00,2008-06-03,2008-06-09,1
03090202,20080527,Everglades,8,0.35,99.65,76.92,28.51,0.00,0.00,2008-05-27,2008-06-02,1
03090202,20080520,Everglades,8,0.00,100.00,95.46,28.51,0.00,0.00,2008-05-20,2008-05-26,1
03090202,20080513,Everglades,8,0.00,100.00,62.10,14.59,0.00,0.00,2008-05-13,2008-05-19,1
03090202,20080506,Everglades,8,15.41,84.59,29.66,12.04,0.00,0.00,2008-05-06,2008-05-12,1
03090202,20080429,Everglades,8,66.59,33.41,10.54,0.00,0.00,0.00,2008-04-29,2008-05-05,1
03090202,20080422,Everglades,8,66.59,33.41,10.54,0.00,0.00,0.00,2008-04-22,2008-04-28,1
03090202,20080415,Everglades,8,66.59,33.41,10.54,0.00,0.00,0.00,2008-04-15,2008-04-21,1
03090202,20080408,Everglades,8,66.59,33.41,10.54,0.00,0.00,0.00,2008-04-08,2008-04-14,1
03090202,20080401,Everglades,8,33.24,66.76,27.02,3.09,0.00,0.00,2008-04-01,2008-04-07,1
03090202,20080325,Everglades,8,33.24,66.76,27.02,3.25,0.00,0.00,2008-03-25,2008-03-31,1
03090202,20080318,Everglades,8,9.39,90.61,58.96,18.05,0.00,0.00,2008-03-18,2008-03-24,1
03090202,20080311,Everglades,8,9.39,90.61,36.36,17.45,0.00,0.00,2008-03-11,2008-03-17,1
03090202,20080304,Everglades,8,9.39,90.61,36.36,17.45,0.00,0.00,2008-03-04,2008-03-10,1
03090202,20080226,Everglades,8,9.39,90.61,36.36,17.45,0.00,0.00,2008-02-26,2008-03-03,1
03090202,20080219,Everglades,8,9.39,90.61,36.36,17.45,0.00,0.00,2008-02-19,2008-02-25,1
03090202,20080212,Everglades,8,0.00,100.00,53.85,27.94,0.00,0.00,2008-02-12,2008-02-18,1
03090202,20080205,Everglades,8,0.00,100.00,53.85,28.58,0.00,0.00,2008-02-05,2008-02-11,1
03090202,20080129,Everglades,8,0.00,100.00,35.23,19.32,0.00,0.00,2008-01-29,2008-02-04,1
03090202,20080122,Everglades,8,0.00,100.00,35.23,19.32,0.00,0.00,2008-01-22,2008-01-28,1
03090202,20080115,Everglades,8,0.00,100.00,35.23,20.46,0.00,0.00,2008-01-15,2008-01-21,1
03090202,20080108,Everglades,8,10.74,89.26,35.23,20.46,0.00,0.00,2008-01-08,2008-01-14,1
03090202,20080101,Everglades,8,10.74,89.26,35.23,20.46,0.00,0.00,2008-01-01,2008-01-07,1
03090202,20071225,Everglades,8,10.74,89.26,35.23,20.46,0.00,0.00,2007-12-25,2007-12-31,1
03090202,20071218,Everglades,8,44.49,55.51,35.23,20.46,0.00,0.00,2007-12-18,2007-12-24,1
03090202,20071211,Everglades,8,44.49,55.51,35.23,20.46,0.00,0.00,2007-12-11,2007-12-17,1
03090202,20071204,Everglades,8,44.49,55.51,35.23,16.39,0.00,0.00,2007-12-04,2007-12-10,1
03090202,20071127,Everglades,8,56.42,43.58,30.27,16.39,0.00,0.00,2007-11-27,2007-12-03,1
03090202,20071120,Everglades,8,58.39,41.61,23.48,6.48,0.00,0.00,2007-11-20,2007-11-26,1
03090202,20071113,Everglades,8,58.39,41.61,23.48,6.48,0.00,0.00,2007-11-13,2007-11-19,1
03090202,20071106,Everglades,8,58.39,41.61,23.48,6.48,0.00,0.00,2007-11-06,2007-11-12,1
03090202,20071030,Everglades,8,58.39,41.61,23.48,6.48,0.00,0.00,2007-10-30,2007-11-05,1
03090202,20071023,Everglades,8,60.80,39.20,23.48,6.48,0.00,0.00,2007-10-23,2007-10-29,1
03090202,20071016,Everglades,8,49.84,50.16,26.63,13.86,0.00,0.00,2007-10-16,2007-10-22,1
03090202,20071009,Everglades,8,49.84,50.16,26.63,13.86,0.00,0.00,2007-10-09,2007-10-15,1
03090202,20071002,Everglades,8,49.84,50.16,26.63,13.86,0.00,0.00,2007-10-02,2007-10-08,1
03090202,20070925,Everglades,8,49.84,50.16,26.63,13.86,0.00,0.00,2007-09-25,2007-10-01,1
03090202,20070918,Everglades,8,43.31,56.69,39.82,13.53,0.00,0.00,2007-09-18,2007-09-24,1
03090202,20070911,Everglades,8,16.80,83.20,56.24,17.71,0.00,0.00,2007-09-11,2007-09-17,1
03090202,20070904,Everglades,8,21.97,78.03,17.66,0.00,0.00,0.00,2007-09-04,2007-09-10,1
03090202,20070828,Everglades,8,39.03,60.97,19.90,0.00,0.00,0.00,2007-08-28,2007-09-03,1
03090202,20070821,Everglades,8,36.12,63.88,19.90,0.00,0.00,0.00,2007-08-21,2007-08-27,1
03090202,20070814,Everglades,8,36.12,63.88,20.90,0.00,0.00,0.00,2007-08-14,2007-08-20,1
03090202,20070807,Everglades,8,36.12,63.88,20.90,0.00,0.00,0.00,2007-08-07,2007-08-13,1
03090202,20070731,Everglades,8,64.39,35.61,17.99,8.47,0.00,0.00,2007-07-31,2007-08-06,1
03090202,20070724,Everglades,8,64.39,35.61,17.99,8.47,0.00,0.00,2007-07-24,2007-07-30,1
03090202,20070717,Everglades,8,64.39,35.61,17.99,8.47,0.00,0.00,2007-07-17,2007-07-23,1
03090202,20070710,Everglades,8,66.92,33.08,19.47,8.47,0.00,0.00,2007-07-10,2007-07-16,1
03090202,20070703,Everglades,8,41.63,58.37,28.17,12.41,0.00,0.00,2007-07-03,2007-07-09,1
03090202,20070626,Everglades,8,40.44,59.56,28.46,13.28,0.00,0.00,2007-06-26,2007-07-02,1
03090202,20070619,Everglades,8,40.44,59.56,28.46,13.92,0.00,0.00,2007-06-19,2007-06-25,1
03090202,20070612,Everglades,8,32.55,67.45,41.99,19.48,0.00,0.00,2007-06-12,2007-06-18,1
03090202,20070605,Everglades,8,15.39,84.61,62.59,41.65,5.45,0.00,2007-06-05,2007-06-11,1
03090202,20070529,Everglades,8,0.00,100.00,71.81,58.68,30.94,0.00,2007-05-29,2007-06-04,1
03090202,20070522,Everglades,8,0.00,100.00,71.81,58.68,30.94,0.00,2007-05-22,2007-05-28,1
03090202,20070515,Everglades,8,0.00,100.00,71.81,58.68,30.94,0.00,2007-05-15,2007-05-21,1
03090202,20070508,Everglades,8,0.00,100.00,71.81,58.68,30.94,0.00,2007-05-08,2007-05-14,1
03090202,20070501,Everglades,8,0.00,100.00,77.06,58.14,20.08,0.00,2007-05-01,2007-05-07,1
03090202,20070424,Everglades,8,0.00,100.00,77.06,52.80,8.90,0.00,2007-04-24,2007-04-30,1
03090202,20070417,Everglades,8,0.00,100.00,77.06,45.42,0.00,0.00,2007-04-17,2007-04-23,1
03090202,20070410,Everglades,8,0.00,100.00,100.00,51.71,0.00,0.00,2007-04-10,2007-04-16,1
03090202,20070403,Everglades,8,0.00,100.00,100.00,51.59,0.00,0.00,2007-04-03,2007-04-09,1
03090202,20070327,Everglades,8,0.00,100.00,100.00,11.98,0.00,0.00,2007-03-27,2007-04-02,1
03090202,20070320,Everglades,8,0.00,100.00,100.00,5.52,0.00,0.00,2007-03-20,2007-03-26,1
03090202,20070313,Everglades,8,0.00,100.00,88.45,0.00,0.00,0.00,2007-03-13,2007-03-19,1
03090202,20070306,Everglades,8,0.00,100.00,25.57,0.00,0.00,0.00,2007-03-06,2007-03-12,1
03090202,20070227,Everglades,8,0.00,100.00,25.57,0.00,0.00,0.00,2007-02-27,2007-03-05,1
03090202,20070220,Everglades,8,0.00,100.00,23.45,0.00,0.00,0.00,2007-02-20,2007-02-26,1
03090202,20070213,Everglades,8,0.00,100.00,23.45,0.00,0.00,0.00,2007-02-13,2007-02-19,1
03090202,20070206,Everglades,8,2.49,97.51,23.45,0.00,0.00,0.00,2007-02-06,2007-02-12,1
03090202,20070130,Everglades,8,2.49,97.51,2.81,0.00,0.00,0.00,2007-01-30,2007-02-05,1
03090202,20070123,Everglades,8,2.49,97.51,2.81,0.00,0.00,0.00,2007-01-23,2007-01-29,1
03090202,20070116,Everglades,8,2.49,97.51,21.60,0.00,0.00,0.00,2007-01-16,2007-01-22,1
03090202,20070109,Everglades,8,2.49,97.51,0.09,0.00,0.00,0.00,2007-01-09,2007-01-15,1
03090202,20070102,Everglades,8,2.49,97.51,0.09,0.00,0.00,0.00,2007-01-02,2007-01-08,1
03090202,20061226,Everglades,8,2.49,97.51,0.09,0.00,0.00,0.00,2006-12-26,2007-01-01,1
03090202,20061219,Everglades,8,2.49,97.51,0.09,0.00,0.00,0.00,2006-12-19,2006-12-25,1
03090202,20061212,Everglades,8,0.00,100.00,0.42,0.00,0.00,0.00,2006-12-12,2006-12-18,1
03090202,20061205,Everglades,8,49.92,50.08,0.00,0.00,0.00,0.00,2006-12-05,2006-12-11,1
03090202,20061128,Everglades,8,46.21,53.79,0.00,0.00,0.00,0.00,2006-11-28,2006-12-04,1
03090202,20061121,Everglades,8,92.87,7.13,0.00,0.00,0.00,0.00,2006-11-21,2006-11-27,1
03090202,20061114,Everglades,8,91.92,8.08,0.00,0.00,0.00,0.00,2006-11-14,2006-11-20,1
03090202,20061107,Everglades,8,91.92,8.08,0.00,0.00,0.00,0.00,2006-11-07,2006-11-13,1
03090202,20061031,Everglades,8,54.42,45.58,0.00,0.00,0.00,0.00,2006-10-31,2006-11-06,1
03090202,20061024,Everglades,8,54.42,45.58,0.00,0.00,0.00,0.00,2006-10-24,2006-10-30,1
03090202,20061017,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-10-17,2006-10-23,1
03090202,20061010,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-10-10,2006-10-16,1
03090202,20061003,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-10-03,2006-10-09,1
03090202,20060926,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-09-26,2006-10-02,1
03090202,20060919,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-09-19,2006-09-25,1
03090202,20060912,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-09-12,2006-09-18,1
03090202,20060905,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-09-05,2006-09-11,1
03090202,20060829,Everglades,8,99.89,0.11,0.00,0.00,0.00,0.00,2006-08-29,2006-09-04,1
03090202,20060822,Everglades,8,55.69,44.31,0.00,0.00,0.00,0.00,2006-08-22,2006-08-28,1
03090202,20060815,Everglades,8,53.37,46.63,0.00,0.00,0.00,0.00,2006-08-15,2006-08-21,1
03090202,20060808,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-08-08,2006-08-14,1
03090202,20060801,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-08-01,2006-08-07,1
03090202,20060725,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-07-25,2006-07-31,1
03090202,20060718,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-07-18,2006-07-24,1
03090202,20060711,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-07-11,2006-07-17,1
03090202,20060704,Everglades,8,28.50,71.50,0.00,0.00,0.00,0.00,2006-07-04,2006-07-10,1
03090202,20060627,Everglades,8,16.50,83.50,0.00,0.00,0.00,0.00,2006-06-27,2006-07-03,1
03090202,20060620,Everglades,8,38.20,61.80,0.00,0.00,0.00,0.00,2006-06-20,2006-06-26,1
03090202,20060613,Everglades,8,38.20,61.80,16.56,0.00,0.00,0.00,2006-06-13,2006-06-19,1
03090202,20060606,Everglades,8,68.07,31.93,5.07,0.00,0.00,0.00,2006-06-06,2006-06-12,1
03090202,20060530,Everglades,8,68.07,31.93,5.07,0.00,0.00,0.00,2006-05-30,2006-06-05,1
03090202,20060523,Everglades,8,68.07,31.93,5.07,0.00,0.00,0.00,2006-05-23,2006-05-29,1
03090202,20060516,Everglades,8,14.98,85.02,47.22,0.00,0.00,0.00,2006-05-16,2006-05-22,1
03090202,20060509,Everglades,8,0.00,100.00,66.66,0.00,0.00,0.00,2006-05-09,2006-05-15,1
03090202,20060502,Everglades,8,0.00,100.00,51.76,0.00,0.00,0.00,2006-05-02,2006-05-08,1
03090202,20060425,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2006-04-25,2006-05-01,1
03090202,20060418,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2006-04-18,2006-04-24,1
03090202,20060411,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2006-04-11,2006-04-17,1
03090202,20060404,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2006-04-04,2006-04-10,1
03090202,20060328,Everglades,8,0.00,100.00,0.00,0.00,0.00,0.00,2006-03-28,2006-04-03,1
03090202,20060321,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-21,2006-03-27,1
03090202,20060314,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-14,2006-03-20,1
03090202,20060307,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-03-07,2006-03-13,1
03090202,20060228,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-28,2006-03-06,1
03090202,20060221,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-21,2006-02-27,1
03090202,20060214,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-14,2006-02-20,1
03090202,20060207,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-02-07,2006-02-13,1
03090202,20060131,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-31,2006-02-06,1
03090202,20060124,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-24,2006-01-30,1
03090202,20060117,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-17,2006-01-23,1
03090202,20060110,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-10,2006-01-16,1
03090202,20060103,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2006-01-03,2006-01-09,1
03090202,20051227,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-27,2006-01-02,1
03090202,20051220,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-20,2005-12-26,1
03090202,20051213,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-13,2005-12-19,1
03090202,20051206,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-12-06,2005-12-12,1
03090202,20051129,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-29,2005-12-05,1
03090202,20051122,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-22,2005-11-28,1
03090202,20051115,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-15,2005-11-21,1
03090202,20051108,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-08,2005-11-14,1
03090202,20051101,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-11-01,2005-11-07,1
03090202,20051025,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-25,2005-10-31,1
03090202,20051018,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-18,2005-10-24,1
03090202,20051011,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-11,2005-10-17,1
03090202,20051004,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-10-04,2005-10-10,1
03090202,20050927,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-09-27,2005-10-03,1
03090202,20050920,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-09-20,2005-09-26,1
03090202,20050913,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-09-13,2005-09-19,1
03090202,20050906,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-09-06,2005-09-12,1
03090202,20050830,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-30,2005-09-05,1
03090202,20050823,Everglades,8,100.00,0.00,0.00,0.00,0.00,0.00,2005-08-23,2005-08-29,1
